Planet name,Rp (Rearth),Rp err1 (Rearth),Rp err2 (Rearth),Mp (Mearth),Mp err1 (Mearth),Mp err2 (Mearth),P (days),a (AU),a err1 (AU),a err2 (AU),Kmag,a/Rs,a/Rs err1,a/Rs err2,Rp/Rs,Rp/Rs err1,Rp/Rs err2,stellar Teff (K),Rs (Rsun),Rs err1 (Rsun),Rs err2 (Rsun),Reference,Reference publication date,Archive release date,hasMass,noRadiusUncertainty,noMassUncertainty,noSemimajorAxisUncertainty,noStellarRadiusUncertainty,noARsUncertainty,noRpRsUncertainty,has_all_params_except_mass,Mass reference,Mass reference publication date,Mass archive release date,Non-mass reference,Non-mass reference publication date,Non-mass archive release date,Mdwarf?,Ls (Lsun),I (Iearth),IXUV (Iearth),vesc (km/s)
Kepler-395 b,1.186,0.061,-0.087,1.6254274098129293,,,7.054259,0.05993,0.00079,-0.00078,12.948,23.3,0.23,-0.63,0.0198,0.00093,-0.00092,3931.0,0.549147258100864,0.021,-0.022,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12-01,2017-11-17,False,False,True,False,False,False,False,True,,,,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12-01,2017-11-17,True,0.06451763817579702,18.221989704435774,94.36017128516617,13.095298478365146
Kepler-445 b,1.58,0.23,-0.23,3.5290702606844744,,,2.984151,,,,12.61,21.94,0.3,-0.3,0.0676,0.0018,-0.0018,3157.0,0.2142790497424019,0.03,-0.03,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2025-05-19,False,False,True,True,False,False,False,True,,,,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2025-05-19,True,0.00408645195656265,8.549102906930349,231.79961289244628,16.71766297176686
Kepler-446 d,1.35,0.22,-0.22,2.319143079581915,,,5.148921,,,,12.827,31.6,2.08,-2.08,0.0519,0.0022,-0.0022,3359.0,0.2384710870404575,0.04,-0.04,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2015-01-14,False,False,True,True,False,False,False,True,,,,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2015-01-14,True,0.006486346194246292,5.281549005799541,108.53285792433311,14.661244758680471
Kepler-577 b,1.7,0.21,-0.33,4.024948871339804,,,25.69581456,0.1348,,,12.861,37.9,16.8,-16.8,0.032548,0.003146,-0.001672,3787.0,0.4788438729711916,0.061,-0.092,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,False,False,True,True,False,False,False,True,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,True,0.04225301816599824,5.931960688141871,39.59894562519919,17.211934310287763
Kepler-446 c,1.11,0.18,-0.18,1.287148664407891,,,3.036179,,,,12.827,22.4,1.36,-1.36,0.0424,0.0018,-0.0018,3359.0,0.2400084006518818,0.04,-0.04,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2015-01-14,False,False,True,True,False,False,False,True,,,,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2015-03-01,2015-01-14,True,0.006570244744916158,10.51088882180961,214.33372600767558,12.045555207891315
Kepler-621 b,1.77,0.23,-0.27,4.310553854472866,,,2.628117322,0.031,,,12.407,9.12,3.9,-3.9,0.029172,0.004684,-0.001284,3939.0,0.5562581437501599,0.071,-0.087,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,False,False,True,True,False,False,False,True,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,True,0.06673986655741279,119.90842823719323,608.441053860251,17.456366890401917
Kepler-438 b,1.12,0.16,-0.17,1.3019351163025144,,,35.23319,0.166,0.051,-0.042,11.199,73.0,26.0,-15.0,0.02,0.002,-0.0018,3748.0,0.5134017536106561,0.038,-0.061,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,2015-02-01,2015-01-06,False,False,True,False,False,False,False,True,,,,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,2015-02-01,2015-01-06,True,0.046601690439991385,1.5340802271246272,9.656218178477015,12.060341789707937
Kepler-560 b,1.47,0.16,-0.22,2.9771512254503216,,,18.477644,0.0899,0.0031,-0.0062,11.455,69.1,7.9,-2.3,0.04902,0.00059,-0.00092,3430.0,0.27492443966298896,0.04,-0.031,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12-01,2017-11-17,False,False,True,False,False,False,False,True,,,,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12-01,2017-11-17,True,0.009373285030961643,1.2009248986957903,19.78703650223046,15.91899832142914
Kepler-658 b,1.39,0.08,-0.12,2.7219002799071106,,,1.287076693,0.0188,,,12.627,6.766,0.412,-0.412,0.024255,0.000778,-0.000257,3736.0,0.5253912577074034,0.03,-0.045,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,False,False,True,True,False,False,False,True,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,True,0.04818166465593436,176.30269335815623,1087.751940322055,15.653182966731373
Kepler-617 b,1.23,0.1,-0.14,1.8270196564757621,,,1.682695938,0.0219,,,11.573,9.507,0.119,-0.119,0.0239,0.000701,-0.000301,3669.0,0.47182020094224963,0.041,-0.051,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,False,False,True,True,False,False,False,True,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,True,0.0361436955842207,83.06141454085089,608.9474124747632,13.633049476950806
LHS 3844 b,1.303,0.022,-0.022,2.2873754745242465,,,0.46292913,0.00622,0.00017,-0.00017,9.145001,7.109,0.029,-0.029,0.0635,0.0009,-0.0009,3036.0,0.18812218362055252,0.006,-0.006,<a refstr=VANDERSPEK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...871L..24V/abstract target=ref>Vanderspek et al. 2019</a>,2019-02-01,2019-01-24,False,False,True,False,False,False,False,True,,,,<a refstr=VANDERSPEK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...871L..24V/abstract target=ref>Vanderspek et al. 2019</a>,2019-02-01,2019-01-24,True,0.002693864440341262,69.64428821553821,2424.7114405996936,14.820760147746956
LP 791-18 b,1.212,0.059,-0.058,1.7538137546099124,,,0.9479981,0.00978,0.00012,-0.00012,10.644,11.55502462888987,0.46649129018425267,-0.46649129018425267,0.061,0.0018,-0.0018,2960.0,0.18215542311947164,0.007,-0.007,<a refstr=PETERSON_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.617..701P/abstract target=ref>Peterson et al. 2023</a>,2023-05-01,2023-05-14,False,False,True,False,False,False,False,True,,,,<a refstr=PETERSON_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023Natur.617..701P/abstract target=ref>Peterson et al. 2023</a>,2023-05-01,2023-05-14,True,0.002282126435090084,23.818837248880126,916.0448468159448,13.455950555622527
TOI-700 b,0.914,0.053,-0.049,0.6556369417034646,,,9.977219,0.0677,0.0011,-0.0011,8.634,34.57880508051324,1.3540860797017216,-1.5050921867075269,0.01993,0.00082,-0.00083,3459.0,0.42044405669856966,0.017,-0.015,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,False,False,True,False,False,False,False,True,,,,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,True,0.022672913436226277,4.959955141340099,48.10313160917149,9.473982249178171
TOI-700 d,1.073,0.059,-0.054,1.1476571959977162,,,37.42396,0.1633,0.0027,-0.0027,8.634,83.40795966983475,3.2761715214520994,-3.639418124870235,0.02339,0.00077,-0.0008,3459.0,0.4205705136690236,0.017,-0.015,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,False,False,True,False,False,False,False,True,,,,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,True,0.022686554152868146,0.8524770904950918,8.264595355973674,11.568583556897215
TOI-540 b,0.903,0.052,-0.052,0.6270507220104408,,,1.2391491,0.01223,0.00036,-0.00036,8.9,13.9,0.72,-0.72,0.0436,0.0012,-0.0012,3216.0,0.18987622194889514,0.0079,-0.0079,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,2021-01-01,2020-10-08,False,False,True,False,False,False,False,True,,,,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,2021-01-01,2020-10-08,True,0.003455365320629951,22.936651898115677,687.7548178371555,9.32140585498253
TOI-237 b,1.44,0.12,-0.12,2.9884004413944787,,,5.436098,0.0341,0.001,-0.001,10.896,34.7,2.9,-2.9,0.062,0.002,-0.002,3212.0,0.2129316028799956,0.006,-0.006,<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>,2021-01-01,2020-12-17,False,False,True,False,False,False,False,True,,,,<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>,2021-01-01,2020-12-17,True,0.0043238541826758755,3.6621713484344904,95.98779976749715,16.11432455932347
TOI-1749 b,1.39,0.21,-0.19,57.0,,,2.38839,0.0291,0.0005,-0.0005,10.27,11.377155872750793,0.6506332965000977,-0.6506332965000977,0.0232,0.0032,-0.0029,3985.0,0.5492829722281496,0.03,-0.03,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,2021-10-01,2021-07-26,True,False,True,False,False,False,False,True,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,2021-10-01,2021-07-26,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,2021-10-01,2021-07-26,True,0.06817014557950268,80.712602373953,404.37548359989415,71.63148989833303
TOI-2285 b,1.74,0.08,-0.08,19.5,,,27.26955,0.1363,0.001,-0.001,9.034,63.0,1.9,-1.7,0.0344,0.0013,-0.0013,3491.0,0.463724590574409,0.013,-0.013,<a refstr=FUKUI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74L...1F/abstract target=ref>Fukui et al. 2022</a>,2022-02-01,2021-10-25,True,False,True,False,False,False,False,True,<a refstr=FUKUI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74L...1F/abstract target=ref>Fukui et al. 2022</a>,2022-02-01,2021-10-25,<a refstr=FUKUI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74L...1F/abstract target=ref>Fukui et al. 2022</a>,2022-02-01,2021-10-25,True,0.028615958313050718,1.5502929070633706,13.07521332957518,37.446966155834566
LHS 1678 b,0.696,0.044,-0.044,0.35,,,0.8602322,0.01251,0.00059,-0.00056,8.264,8.16,0.29,-0.3,0.0192,0.001,-0.001,3490.0,0.33233595657832643,0.01,-0.01,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,True,False,True,False,False,False,False,True,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,True,0.014680640961983587,92.30322050148834,1161.9029211110599,7.932377226349765
LHS 1678 c,0.982,0.064,-0.063,1.4,,,3.694247,0.0331,0.0016,-0.0015,8.264,21.56,0.76,-0.79,0.0272,0.0015,-0.0016,3490.0,0.33098773768754214,0.01,-0.01,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,True,False,True,False,False,False,False,True,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,2022-04-01,2021-11-02,True,0.014561769864331742,13.222076284984357,167.2519387108284,13.356178992007203
TOI-206 b,1.3,0.05,-0.05,2.256679958386124,,,0.7363104,0.0112,0.0001,-0.0001,10.06,6.881028981457525,0.20597690110418249,-0.20597690110418249,0.03405215712848313,0.0016315271109618229,-0.0016315271109618229,3383.0,0.3499999999871958,0.01,-0.01,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.014375823304052572,114.60318323584441,1460.8884151841942,14.737956368441166
TOI-833 b,1.27,0.07,-0.07,2.0699518012080533,,,1.0418777,0.0171,0.0003,-0.0003,8.146,6.128416436610608,0.23084680902733273,-0.23084680902733273,0.019405363902065063,0.0012499701499243253,-0.0012499701499243253,3920.0,0.5999999999780501,0.02,-0.02,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.07616148706640902,260.46129431955484,1220.9614312416031,14.280789336263831
TOI-1442 b,1.17,0.06,-0.06,1.5523525039808788,,,0.4090677,0.0071,0.0002,-0.0002,10.089,4.924930016970607,0.2109156166763075,-0.2109156166763075,0.03460138546926511,0.0020962933225744627,-0.0020962933225744627,3330.0,0.3099999999886592,0.01,-0.01,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.010587391385058702,210.02561765191993,3216.6135700361733,12.884756010509712
TOI-1693 b,1.41,0.1,-0.1,2.8678105522660635,,,1.7666957,0.0226,0.0004,-0.0004,8.331,10.564623300335601,0.29615796747403356,-0.29615796747403356,0.028101571141983982,0.0020845452757271366,-0.0020845452757271366,3499.0,0.4599999999831717,0.01,-0.01,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.02841712120115165,55.636935553353176,471.2107107979504,15.952899510793953
TOI-2411 b,1.68,0.11,-0.11,4.31870018258547,,,0.7826942,0.0144,0.0001,-0.0001,8.532,4.553622120082185,0.13761263116404274,-0.13761263116404274,0.02265007736600461,0.0016257933683581742,-0.0016257933683581742,4099.0,0.6799999999751235,0.02,-0.02,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.11695482541052339,564.0182553003465,2044.0065060863478,17.934771311438396
TOI-2445 b,1.25,0.08,-0.08,1.9441547807162993,,,0.3711281,0.0064,0.0001,-0.0001,10.779,5.097058504783351,0.20489178179586653,-0.20489178179586653,0.042443928044761735,0.003138481557596033,-0.003138481557596033,3333.0,0.2699999999901225,0.01,-0.01,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,False,False,True,False,False,False,False,True,,,,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02-01,2022-02-15,True,0.008060415495553785,196.7874876988158,3549.6294896715185,13.950326396849139
TOI-700 e,0.953,0.089,-0.075,0.7545819050454686,,,27.80978,0.134,0.0022,-0.0022,8.634,68.44253885950923,2.6850120115266694,-2.9834164866875508,0.0208,0.0017,-0.0014,3459.0,0.42004796633838876,0.017,-0.015,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,False,False,True,False,False,False,False,True,,,,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,2023-01-01,2023-01-18,True,0.022630214332087027,1.2660343506211102,12.292275604696384,9.953611817267253
TOI-715 b,1.55,0.064,-0.064,3.97410708516471,,,19.288004,0.083,0.0027,-0.0027,10.917,74.36528716939773,4.435943135874779,-4.435943135874779,0.0618,0.0017,-0.0017,3075.0,0.2299389499816565,0.012,-0.012,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,2023-05-01,2023-05-26,False,False,True,False,False,False,False,True,,,,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,2023-05-01,2023-05-26,True,0.004235397875188565,0.669785012729304,17.774561554932962,17.911332258957152
LHS 475 b,0.975,0.058,-0.058,0.8183182647583951,,,2.029101,0.02037,0.00037,-0.00037,7.686,15.32,0.75,-0.75,0.03171,0.00061,-0.00061,3289.0,0.28188871794070686,0.013,-0.013,<a refstr=MENT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..197M/abstract target=ref>Ment et al. 2024</a>,2024-05-01,2024-04-21,False,False,True,False,False,False,False,True,,,,<a refstr=MENT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..197M/abstract target=ref>Ment et al. 2024</a>,2024-05-01,2024-04-21,True,0.008331045935303209,20.655391313148904,365.26975185701434,10.24785026468099
TOI-1080 b,1.2,0.058,-0.058,10.7,,,3.9652482,0.0272,0.0015,-0.0016,10.17,29.3,1.4,-1.6,0.0548,0.0012,-0.0012,3065.0,0.20075668154744108,0.0075,-0.0075,<a refstr=G_OACUTE_MEZ_MAQUEO_CHEW__DRANSFIELD_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260300385G/abstract target=ref>G&oacute;mez Maqueo Chew & Dransfield et al. 2026</a>,2026-03-01,2026-03-19,True,False,True,False,False,False,False,True,<a refstr=G_OACUTE_MEZ_MAQUEO_CHEW__DRANSFIELD_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260300385G/abstract target=ref>G&oacute;mez Maqueo Chew & Dransfield et al. 2026</a>,2026-03-01,2026-03-19,<a refstr=G_OACUTE_MEZ_MAQUEO_CHEW__DRANSFIELD_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260300385G/abstract target=ref>G&oacute;mez Maqueo Chew & Dransfield et al. 2026</a>,2026-03-01,2026-03-19,True,0.0031867689597880554,4.258749919859585,134.05153500775006,33.40221156534671
TOI-1467 b,1.6759955,0.08820672,-0.08449646,9.0,,,5.97199,0.0495,0.0009,-0.0009,8.568,23.316739771505166,0.574817049228126,-0.6104739917138565,0.03366157,0.00165318,-0.00160072,3776.0,0.4564653341775885,0.0086,-0.0076,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,2024-06-01,2024-07-23,True,False,True,False,False,False,False,True,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,2024-06-01,2024-07-23,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,2024-06-01,2024-07-23,True,0.037951783590425066,15.491296085292994,110.29312452548136,25.921419900796558
TOI-1680 b,1.466,0.063,-0.049,3.355179823212468,,,4.8026345,0.03144,0.00025,-0.00026,10.821,32.04,0.74,-0.93,0.0638,0.0015,-0.0015,3225.0,0.21066025828292145,0.0061,-0.0048,<a refstr=GHACHOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230705368G/abstract target=ref>Ghachoui et al. 2023</a>,2023-07-01,2023-07-21,False,False,True,False,False,False,False,True,,,,<a refstr=GHACHOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230705368G/abstract target=ref>Ghachoui et al. 2023</a>,2023-07-01,2023-07-21,True,0.004301032723921712,4.365453079816497,114.78514221759781,16.9225136163948
TOI-1846 b,1.792,0.065,-0.068,4.1467836394062445,,,3.9306737,0.03646,0.00072,-0.00074,9.596,19.75,0.56,-0.51,0.04137,0.00072,-0.00072,3568.0,0.39712004146823776,0.011,-0.012,<a refstr=SOUBKIOU_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..978S/abstract target=ref>Soubkiou et al. 2025</a>,2025-06-01,2025-07-17,False,False,True,False,False,False,False,True,,,,<a refstr=SOUBKIOU_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp..978S/abstract target=ref>Soubkiou et al. 2025</a>,2025-06-01,2025-07-17,True,0.022899797369534815,17.21316162318585,165.9440414815771,17.016124019240056
TOI-2095 b,1.25,0.07,-0.07,4.1,,,17.66484,0.101,0.005,-0.005,8.988,49.22,0.53,-0.53,0.026,0.001,-0.001,3759.0,0.44076386814101653,0.02,-0.02,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,True,False,True,False,False,False,False,True,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,True,0.03475280957816878,3.4142989760416302,25.62757985123857,20.258667591478275
TOI-2095 c,1.33,0.08,-0.08,7.4,,,28.17232,0.137,0.006,-0.006,8.988,67.19,0.72,-0.72,0.0277,0.0011,-0.0011,3759.0,0.44019103423296324,0.02,-0.02,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,True,False,True,False,False,False,False,True,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,2023-04-01,2023-08-22,True,0.03466253606517958,1.8322109923784973,13.773974787466788,26.38541905294663
TOI-2096 b,1.243,0.077,-0.072,1.906332376360378,,,3.1190633,0.025,0.001,-0.001,11.021,22.875761241547625,1.408492528715219,-1.408492528715219,0.0485,0.0018,-0.0017,3300.0,0.23496258458690922,0.011,-0.011,<a refstr=POZUELOS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230308174P/abstract target=ref>Pozuelos et al. 2023</a>,2023-03-01,2023-03-28,False,False,True,False,False,False,False,True,,,,<a refstr=POZUELOS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230308174P/abstract target=ref>Pozuelos et al. 2023</a>,2023-03-01,2023-03-28,True,0.005865996876379171,9.388584362189492,204.92503436984947,13.852804468765614
